Record Time,Distance (cm),Moving Average (cm)
2022-09-01 15:30:00,164219.45849943353,164219.45849943353
2022-09-01 19:30:00,164218.8625218179,164219.16051062572
2022-09-01 23:30:00,164211.7497280582,164216.69024976986
2022-09-02 03:30:00,164217.07715316644,164216.78697561903
2022-09-02 07:30:00,164219.8974350998,164217.40906751517
2022-09-02 11:30:00,164215.1499934356,164217.03255516858
2022-09-02 15:30:00,164212.6394648931,164216.40497084352
2022-09-02 19:30:00,164204.70876043697,164214.94294454268
2022-09-02 23:30:00,164200.69066765477,164213.35935822182
2022-09-03 03:30:00,164205.63761065446,164212.58718346508
2022-09-03 07:30:00,164209.2141681252,164212.2805457069
2022-09-03 11:30:00,164209.0712224849,164212.0131021051
2022-09-03 15:30:00,164209.6593685288,164211.83204567613
2022-09-03 19:30:00,164210.59085152595,164211.74338895112
2022-09-03 23:30:00,164211.84840888478,164211.75039028004
2022-09-04 07:30:00,164209.35829418246,164211.60088427394
2022-09-04 11:30:00,164212.55593518462,164211.65706373926
2022-09-04 19:30:00,164209.533540792,164211.53909024218
2022-09-04 23:30:00,164197.99670619814,164210.82633318726
2022-09-05 03:30:00,164209.21519049318,164210.74577605253
2022-09-05 07:30:00,164210.1563070284,164210.717706099
2022-09-05 11:30:00,164213.32200078838,164210.83608313033
2022-09-05 19:30:00,164206.26728135048,164210.6374395747
2022-09-06 03:30:00,164211.24506647978,164210.6627573624
2022-09-06 07:30:00,164204.11424746565,164210.40081696655
2022-09-06 11:30:00,164207.06428682362,164210.27248888413
2022-09-06 15:30:00,164209.40938124873,164210.24052193467
2022-09-06 19:30:00,164205.85072248345,164210.08374338286
2022-09-06 23:30:00,164196.78459403504,164209.625152026
2022-09-07 03:30:00,164204.36210820923,164209.4497172321
2022-09-07 07:30:00,164201.03953104818,164209.1784209036
2022-09-07 19:30:00,164203.83888465053,164209.0115603957
2022-09-07 23:30:00,164203.4565539395,164208.8432268667
2022-09-08 03:30:00,164201.17519327186,164208.61769646688
2022-09-08 07:30:00,164209.20817156628,164208.634567184
2022-09-08 15:30:00,164211.07818554158,164208.70244547172
2022-09-09 03:30:00,164209.3639224419,164208.72032322764
2022-09-10 07:30:00,164202.80058617238,164208.56454067357
2022-09-10 11:30:00,164195.94864541397,164208.24105617974
2022-09-10 15:30:00,164208.79977537502,164208.25502415962
2022-09-10 19:30:00,164204.6438774445,164208.16694741047
2022-09-12 03:30:00,164211.93903284383,164208.2567589684
2022-09-12 11:30:00,164207.98011287945,164208.25032533845
2022-09-13 19:30:00,164211.04020384193,164208.31373166805
2022-09-13 23:30:00,164210.6443798586,164208.36552385008
2022-09-14 03:30:00,164213.65331091208,164208.48047574272
2022-09-14 07:30:00,164211.6362087281,164208.54761899772
2022-09-14 15:30:00,164211.37029376396,164208.60642472203
2022-09-14 19:30:00,164209.93517630457,164208.63354210125
2022-09-14 23:30:00,164212.5325796981,164208.71152285318
2022-09-15 03:30:00,164211.01400356827,164208.75666953388
2022-09-15 11:30:00,164207.3904658752,164208.73039638659
2022-09-15 15:30:00,164205.54731309525,164208.6703382113
2022-09-15 23:30:00,164205.155364387,164208.60524610343
2022-09-16 03:30:00,164205.1683475045,164208.542757038
2022-09-16 07:30:00,164209.5914825583,164208.56148427943
2022-09-16 11:30:00,164204.9895977082,164208.49881960274
2022-09-16 15:30:00,164207.85433532653,164208.4877078049
2022-09-16 19:30:00,164213.43677380143,164208.5715902794
2022-09-16 23:30:00,164213.15248132893,164208.64793846355
2022-09-17 03:30:00,164210.59531551303,164208.67986267747
2022-09-17 07:30:00,164209.47454956637,164208.69268020795
2022-09-17 11:30:00,164207.48944590232,164208.6735812507
2022-09-17 19:30:00,164209.46531900333,164208.68595215312
2022-09-18 03:30:00,164213.01632959393,164208.7525733445
2022-09-18 07:30:00,164212.82351341634,164208.81425425466
2022-09-18 11:30:00,164210.58147579854,164208.84063069563
2022-09-18 15:30:00,164211.40320269368,164208.87831557798
2022-09-18 19:30:00,164207.91964642704,164208.86442182216
2022-09-18 23:30:00,164206.46432216116,164208.83013468413
2022-09-19 03:30:00,164205.95335678072,164208.7896166855
2022-09-19 07:30:00,164211.606660607,164208.8287422955
2022-09-19 11:30:00,164213.17197334603,164208.88823861125
2022-09-19 15:30:00,164212.51780020585,164208.93728674093
2022-09-19 19:30:00,164211.24637676464,164208.96807460792
2022-09-19 23:30:00,164208.96811797295,164208.9680751785
2022-09-20 03:30:00,164207.15302667196,164208.94450312
2022-09-22 03:30:00,164198.33156221136,164208.808439775
2022-09-24 23:30:00,164203.20576278798,164208.73751981315
2022-09-26 15:30:00,164211.75224240115,164208.7752038455
2022-09-27 07:30:00,164212.20461165486,164208.8175422135
2022-09-28 19:30:00,164205.16537552697,164208.7730035954
2022-09-29 03:30:00,164211.4452086153,164208.80519883658
2022-09-29 15:30:00,164202.6625065127,164208.732071547
2022-09-30 07:30:00,164209.83945192632,164208.74509955148
2022-09-30 19:30:00,164202.79705351865,164208.6759362255
2022-09-30 23:30:00,164199.79046953205,164208.57380442444
2022-10-01 03:30:00,164208.6852627463,164208.57507099627
